open,high,low,close,volume,date,timestamp
1734601980,0.032236134648345,0.032236134648345,0.0321554002356,0.0321558953351784,24956.28650152762,0
1734601920,0.0321652093645386,0.0322383160493726,0.0321323182348087,0.032236134648345,48646.37321765812,0
1734601860,0.0321180857056389,0.0321652093645386,0.0320859533581011,0.0321652093645386,56652.67579255965,0
1734601800,0.0321709019198761,0.0321733486445619,0.0320789846948962,0.0321180857056389,85572.2821546671,0
1734601740,0.0322454742957108,0.032248696576864,0.032094378081875,0.0321709019198761,123637.19988180189,0
1734601680,0.03215604356174,0.032267640175527,0.032122191628,0.0322454742957108,160744.82889179187,0
1734601620,0.0320164043448136,0.0322705255272076,0.0320164043448136,0.03215604356174,205128.2050942869,0
1734601560,0.0319297533764878,0.0320714420414237,0.0318867695769054,0.0320164043448136,202417.8982212806,0
1734601500,0.0318719350852258,0.0319467953979689,0.0318702767464123,0.0319297533764878,78148.81648645962,0
1734601440,0.0319044096755223,0.0319290215340325,0.0318671720924004,0.0318719350852258,42178.79859096774,0
1734601380,0.0319953854670687,0.0320449081109985,0.0318956574205314,0.0319044096755223,117698.80298021041,0
1734601320,0.0320985838520748,0.0321222487239733,0.0319836096689027,0.0319953854670687,44773.19169376482,0
1734601260,0.0319494680001227,0.0321293734818109,0.0319275799391652,0.0320985838520748,69496.8103190105,0
1734601200,0.0320061211312735,0.0320237214161665,0.0319494680001227,0.0319494680001227,24550.49196851396,0
1734601140,0.0321112341973285,0.0321428486511784,0.0319947237640868,0.0320061211312735,53282.2897538165,0
1734601080,0.0322595520485254,0.0322674374150949,0.0321112341973285,0.0321112341973285,65346.3884793551,0
1734601020,0.0321554027941066,0.0322595520485254,0.0321339349331871,0.0322595520485254,63217.85998903839,0
1734600960,0.0321190468913259,0.0321622483961678,0.0320869930311093,0.0321554027941066,27287.54774011358,0
1734600900,0.0320700262238208,0.0321284608267742,0.0320700262238208,0.0321190468913259,24136.82543320346,0
1734600840,0.0320560354065889,0.0321389458663346,0.0320543052731221,0.0320700262238208,38462.36983558446,0
1734600780,0.0321267014518988,0.0321267014518988,0.032021865633205,0.0320560354065889,42625.19572763658,0
1734600720,0.0321628563210163,0.0321628563210163,0.0320839155,0.0321267014518988,34809.82274573687,0
1734600660,0.0322132519466071,0.0323075710556913,0.0321628563210163,0.0321628563210163,81648.43363520184,0
1734600600,0.0321630646281247,0.0322486381100912,0.0321630646281247,0.0322132519466071,17556.75530201486,0
1734600540,0.0321249694259059,0.0321951052509863,0.0321209735072097,0.0321630646281247,18789.82004757865,0
1734600480,0.0320643833347576,0.0321908561372739,0.0320643833347576,0.0321249694259059,42966.83909818081,0
1734600420,0.0320623262558832,0.0321158278093869,0.0320141835789472,0.0320643833347576,79075.47909680892,0
1734600360,0.0320651046137789,0.0320780490093932,0.03202337998055,0.0320623262558832,21861.1100201348,0
1734600300,0.0321021538532243,0.0321252114215117,0.0320435267125842,0.0320651046137789,49300.51856121612,0
1734600240,0.0321621297427788,0.0322356511878057,0.0320685229534578,0.0321021538532243,76145.36665119969,0
1734600180,0.032336981864415,0.0323623217027495,0.0321547812912696,0.0321621297427788,310544.12213952845,0
1734600120,0.0325977058237968,0.0326103863171065,0.0323357327214526,0.032336981864415,113725.27891847226,0
1734600060,0.0326639218437336,0.0326714305632851,0.0325977058237968,0.0325977058237968,39234.07779336368,0
1734600000,0.0326358616838403,0.0327146888395596,0.0326251130288733,0.0326639218437336,26057.68867424765,0
1734599940,0.0325707578690074,0.0326835200632187,0.032559079260432,0.0326358616838403,81223.8805973211,0
1734599880,0.0325119698197911,0.0326067682354429,0.0325119698197911,0.0325707578690074,29928.36570574179,0
1734599820,0.0325069865457457,0.0325584978648664,0.0325062786305338,0.0325119698197911,15486.88193149831,0
1734599760,0.0324845250630666,0.0325399600838617,0.0324265330163751,0.0325069865457457,27542.86992286413,0
1734599700,0.0325923310639398,0.0325925840434999,0.0324512247699759,0.0324845250630666,35929.44983024532,0
1734599640,0.0326324229608312,0.0326643075084367,0.0325074292660811,0.0325923310639398,118178.47573784555,0
1734599580,0.032589575373689,0.0326409177925496,0.0325836582242285,0.0326324229608312,18385.236503071,0
1734599520,0.0326616163415831,0.0326616163415831,0.0325894791808696,0.032589575373689,17358.61685255268,0
1734599460,0.0326067897383511,0.0326616163415831,0.0326067897383511,0.0326616163415831,20466.28498452367,0
1734599400,0.03258896814011,0.0326221065433536,0.0325510008535163,0.0326067897383511,41943.62521488375,0
1734599340,0.0326073790778089,0.0326456359248026,0.0325409399170591,0.03258896814011,273855.82464617904,0
1734599280,0.0327864079658693,0.0327999413969743,0.0325992403611854,0.0326073790778089,115421.85198806529,0
1734599220,0.0328394512001546,0.0328700721811069,0.032782541442098,0.0327864079658693,24453.50915016019,0
1734599160,0.0328890908277733,0.0329229373336922,0.0328394512001546,0.0328394512001546,26701.13399482456,0
1734599100,0.0328716551302176,0.0329369744154925,0.0328693759081292,0.0328890908277733,32574.8370368378,0
1734599040,0.0328680052707784,0.0329089132638991,0.0328623555149911,0.0328716551302176,18389.41654257026,0
1734598980,0.0328914918896566,0.0329205396814988,0.0328646185349156,0.0328680052707784,22909.80801323088,0
1734598920,0.0329702098240366,0.0329702098240366,0.032891451930473,0.0328914918896566,21539.7717220596,0
1734598860,0.0330119287428968,0.0330448121271764,0.0329497187933531,0.0329702098240366,45245.34196098963,0
1734598800,0.0329262820284893,0.0330122398921595,0.0329262820284893,0.0330119287428968,22148.41368745021,0
1734598740,0.0329661775673625,0.0330114312120319,0.03292157874861,0.0329262820284893,62555.83005274323,0
1734598680,0.0329143002839902,0.0329674623093189,0.0328931354107692,0.0329661775673625,50749.7697858142,0
