network,pool_address,date,open,high,low,close,volume
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-05,3.31690732726873e-05,3.57790386741121e-05,3.2894017791249e-05,3.39233498510453e-05,49.6923438294934
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-04,3.21505141628787e-05,3.37063622939183e-05,3.16585917491682e-05,3.31690732726873e-05,20.3139174458575
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-03,3.14013418621574e-05,3.49944543064361e-05,3.08994059868229e-05,3.21505141628787e-05,57.5553378005481
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-02,3.32690023607965e-05,3.36230930640652e-05,3.09297299472054e-05,3.14013418621574e-05,30.9351551046716
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-01,3.42398371077621e-05,3.48041418503978e-05,3.32690023607965e-05,3.32690023607965e-05,11.5803719529218
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-31,3.36210035310099e-05,3.63147789628582e-05,3.33576192173258e-05,3.42398371077621e-05,66.8452034910833
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-30,3.6122433774071e-05,3.71881947277339e-05,3.2510297614388e-05,3.36210035310099e-05,76.1178590532381
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-29,4.13735539406162e-05,4.38062604026655e-05,3.6122433774071e-05,3.6122433774071e-05,65.26095608041
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-28,3.90816743527289e-05,4.38010756357296e-05,3.72632700326583e-05,4.13735539406162e-05,106.54914272546
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-27,3.37237798217904e-05,3.9274715207664e-05,3.37237798217904e-05,3.90816743527289e-05,77.0961051396832
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-26,3.48634331481917e-05,3.58477129456799e-05,3.37237798217904e-05,3.37237798217904e-05,74.9072872556296
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-25,3.29815582652899e-05,3.69902449454726e-05,3.29815582652899e-05,3.48634331481917e-05,60.3776431584801
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-24,3.4880172765278e-05,3.55335255540751e-05,3.23795331575792e-05,3.29815582652899e-05,48.4648192699019
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-23,3.21999974007536e-05,3.6890571589361e-05,3.19504021036898e-05,3.4880172765278e-05,99.5266295196445
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-22,3.29998793334471e-05,3.44933424912826e-05,3.11706574252787e-05,3.21999974007536e-05,82.7427062787219
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-21,3.04538749008088e-05,3.41400212250006e-05,3.04478093496543e-05,3.29998793334471e-05,95.1996761893898
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-20,2.50796292528886e-05,3.08268185015296e-05,2.45599578061545e-05,3.04538749008088e-05,58.6677779364444
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-19,2.65018172299852e-05,2.82954503373073e-05,2.50796292528886e-05,2.50796292528886e-05,51.0198491235457
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-18,2.44273944851279e-05,2.71237479049851e-05,2.36945138595875e-05,2.65018172299852e-05,43.0029719368053
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-17,2.40212059011044e-05,2.50903608251746e-05,2.38092324765162e-05,2.44273944851279e-05,12.6988005404945
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-16,2.48046488090292e-05,2.63806689886955e-05,2.40212059011044e-05,2.40212059011044e-05,30.5374152117846
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-15,2.28662926309077e-05,2.51918156031946e-05,2.28662926309077e-05,2.48046488090292e-05,29.0110794441081
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-14,2.32672740156491e-05,2.44704014408638e-05,2.26482479948796e-05,2.28662926309077e-05,32.3975179343058
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-13,2.27387691476303e-05,2.49186407877944e-05,2.18146856699832e-05,2.32672740156491e-05,50.1937750557145
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-12,2.2842972762287e-05,2.33605497044759e-05,2.26584179135118e-05,2.27387691476303e-05,6.57333400854375
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-11,2.28697074145104e-05,2.35065804702125e-05,2.2842972762287e-05,2.2842972762287e-05,7.30426833425099
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-10,2.44878895205578e-05,2.52047044971099e-05,2.25951706909717e-05,2.28697074145104e-05,17.2208307878995
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-09,2.35052195100365e-05,2.49125826707031e-05,2.28314920077228e-05,2.44878895205578e-05,27.2288131688846
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-08,2.41182060568367e-05,2.44914053779903e-05,2.31380262442601e-05,2.35052195100365e-05,9.70347195481267
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-07,2.51193266142571e-05,2.53214248223547e-05,2.41182060568367e-05,2.41182060568367e-05,17.9525223815355
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-06,2.64100636487068e-05,2.72681191794021e-05,2.47311998964091e-05,2.51193266142571e-05,23.4469939581008
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-05,2.75467750666805e-05,2.76007989695918e-05,2.64100636487068e-05,2.64100636487068e-05,19.5191025299274
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-04,2.73262415208131e-05,2.92204753035051e-05,2.71671143946732e-05,2.75467750666805e-05,34.8544815681236
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-03,2.56984707642229e-05,2.77459358399751e-05,2.50927009147667e-05,2.73262415208131e-05,44.767584507068
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-02,2.31933094714618e-05,2.57053201498738e-05,2.178162421032e-05,2.56984707642229e-05,54.2403309324748
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-05-01,2.2762804417956e-05,2.41693824304053e-05,2.05932930328737e-05,2.31933094714618e-05,56.5063980207492
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-30,2.56646787631665e-05,2.59375643640001e-05,2.18400241323814e-05,2.2762804417956e-05,29.0012596875342
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-29,2.51955493236398e-05,2.56646787631665e-05,2.38374514092133e-05,2.56646787631665e-05,42.1275603151778
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-28,2.46153113939406e-05,2.74147260789709e-05,2.46153113939406e-05,2.51955493236398e-05,45.4669110313421
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-27,2.55018730514435e-05,2.65675484948094e-05,2.34043507886518e-05,2.46153113939406e-05,73.2258569346174
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-26,2.68796897391723e-05,2.77764286656071e-05,2.49664534682193e-05,2.55018730514435e-05,73.1143533673718
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-25,2.45494339059324e-05,2.932889841293e-05,2.29314677303349e-05,2.68796897391723e-05,108.118662529468
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-24,2.46076660219843e-05,2.82877067433055e-05,2.39303709207385e-05,2.45494339059324e-05,108.918440429989
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-23,2.04880043851235e-05,2.49074544797708e-05,2.01532834343844e-05,2.46076660219843e-05,77.162470903616
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-22,2.08323559922923e-05,2.14439769536253e-05,1.97404617335242e-05,2.04880043851235e-05,36.2628174448837
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-21,1.94366966000173e-05,2.20218338353921e-05,1.88715002739026e-05,2.08323559922923e-05,76.1352269002479
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-20,1.47998796343939e-05,1.97695825257253e-05,1.45678677020419e-05,1.94366966000173e-05,54.2470452252933
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-19,1.46799063891086e-05,1.52185981581632e-05,1.34408653365162e-05,1.47998796343939e-05,41.0697807783155
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-18,1.41071649405767e-05,1.47428818961178e-05,1.36452171879139e-05,1.46799063891086e-05,15.04329264589
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-17,1.46578852192473e-05,1.49092304971003e-05,1.38329997717714e-05,1.41071649405767e-05,11.1233295556978
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-04-16,1.43815653380592e-05,1.48149720130183e-05,1.38564082883808e-05,1.46578852192473e-05,16.0057723759079
