network,pool_address,date,open,high,low,close,volume
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-20,3.14616958151043e-05,3.23356005917879e-05,2.9793917559764e-05,3.08576299511416e-05,21687.4011647408
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-19,2.6977183033582e-05,3.22584046806545e-05,2.59426602073314e-05,3.14616958151043e-05,27605.8998822257
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-18,2.66804489554821e-05,2.80416909247537e-05,2.5541450780756e-05,2.6977183033582e-05,15710.4484871864
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-17,2.86354064176931e-05,2.94706566724147e-05,2.66804489554821e-05,2.66804489554821e-05,15651.7113624261
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-16,2.68230994720687e-05,2.88252786629596e-05,2.54756981182645e-05,2.86354064176931e-05,32617.8611082966
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-15,2.39937434582703e-05,2.69226428685128e-05,2.36734276608953e-05,2.68230994720687e-05,16754.2788731389
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-14,2.27650890739932e-05,2.4279924108079e-05,2.27650890739932e-05,2.39937434582703e-05,10556.1898613607
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-13,2.25046738595083e-05,2.31044300918741e-05,2.18763949104348e-05,2.27650890739932e-05,5543.1350012445
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-12,2.35222154948946e-05,2.4880101451104e-05,2.20529795167591e-05,2.25046738595083e-05,27029.6594765002
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-11,2.64618942972414e-05,2.75705393805495e-05,2.33372608209447e-05,2.35222154948946e-05,26944.3060627909
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-10,2.58988176798277e-05,2.68491069464094e-05,2.53538575761154e-05,2.64618942972414e-05,19746.8969404119
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-09,2.39941274872887e-05,2.67971658080625e-05,2.36361423962603e-05,2.58988176798277e-05,30287.1069454777
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-08,2.10183152639781e-05,2.52775127340405e-05,1.99041731837967e-05,2.39941274872887e-05,43905.6938510464
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-07,2.30697472307174e-05,2.32836371985556e-05,2.09085165325406e-05,2.10183152639781e-05,10881.9074344684
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-06,2.18547169059e-05,2.37847742368408e-05,2.12146444926593e-05,2.30697472307174e-05,14155.0051161223
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-05,2.0688943873231e-05,2.29220365023003e-05,1.82049602620961e-05,2.18547169059e-05,25288.3901782407
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-04,2.23270426914359e-05,2.36487958765017e-05,2.05716032038679e-05,2.0688943873231e-05,36360.4482933318
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-03,2.53872741232497e-05,2.56639342156376e-05,2.02258470711849e-05,2.23270426914359e-05,28611.314221277
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-02,2.54911094979317e-05,2.71077915223263e-05,2.48462153658511e-05,2.53872741232497e-05,24623.9346119691
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-07-01,2.26353291618074e-05,2.63852300281952e-05,2.17890718991879e-05,2.54911094979317e-05,64359.0173083393
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-30,2.22485442182065e-05,2.3544469535237e-05,2.09282781389168e-05,2.26353291618074e-05,27037.8408989624
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-29,2.25957614638318e-05,2.3218506432706e-05,2.14641374609225e-05,2.22485442182065e-05,11629.1319535699
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-28,2.45898171782264e-05,2.48179679871949e-05,2.21930099442765e-05,2.25957614638318e-05,15411.5647269531
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-27,2.18631533097434e-05,2.6494488462803e-05,2.14706522583985e-05,2.45898171782264e-05,38297.4944712223
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-26,2.30959227678598e-05,2.39807129600018e-05,2.18631533097434e-05,2.18631533097434e-05,24142.1573710266
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-25,2.17886460420091e-05,2.37813609955802e-05,2.16312276895528e-05,2.30959227678598e-05,13801.4659604416
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-24,1.99053794603947e-05,2.19110185808641e-05,1.8483096032688e-05,2.17886460420091e-05,18375.9985746101
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-23,2.07401723895347e-05,2.20343514128751e-05,1.9494535150452e-05,1.99053794603947e-05,17960.4124336153
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-22,2.02827052652299e-05,2.20687613138763e-05,1.89046735815371e-05,2.07401723895347e-05,19657.5349281106
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-21,2.1165954751185e-05,2.12821504909735e-05,1.9706665412296e-05,2.02827052652299e-05,10467.6204566413
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-20,2.10412555905433e-05,2.27103900955323e-05,2.08640775502457e-05,2.1165954751185e-05,14404.461075099
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-19,2.10181157639969e-05,2.27305047283604e-05,2.0433734939759e-05,2.10412555905433e-05,27414.4544537026
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-18,2.29758223911418e-05,2.29758223911418e-05,1.99484306799615e-05,2.10181157639969e-05,23954.5576288829
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-17,2.52122479670606e-05,2.55409570946119e-05,2.20191911737726e-05,2.29758223911418e-05,28878.0211544979
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-16,2.45178816715169e-05,2.57154306031329e-05,2.37508284267624e-05,2.52122479670606e-05,16333.2001779007
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-15,2.42588098046081e-05,2.54137184007895e-05,2.38421447882247e-05,2.45178816715169e-05,10442.9409011445
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-14,2.55865590049002e-05,2.63403471784601e-05,2.32607768983584e-05,2.42588098046081e-05,32847.479709855
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-13,2.88918412459398e-05,2.88918412459398e-05,2.51753634640611e-05,2.55865590049002e-05,20173.7575760832
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-12,2.71547487121944e-05,3.0907589126577e-05,2.585434537601e-05,2.88918412459398e-05,35395.5820245636
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-11,2.71238300621544e-05,2.82667711305218e-05,2.53714192353774e-05,2.71547487121944e-05,52378.4713986061
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-10,2.85476012420254e-05,2.87200357756625e-05,2.68224533389216e-05,2.71238300621544e-05,16458.5100321493
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-09,2.7412386434882e-05,2.91236551461903e-05,2.70544552824893e-05,2.85476012420254e-05,25970.5076302672
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-08,2.88393283154276e-05,2.98188392778511e-05,2.6924223435383e-05,2.7412386434882e-05,23000.6931829383
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-07,3.16062517306069e-05,3.25625205313011e-05,2.59591365855862e-05,2.88393283154276e-05,70579.318578837
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-06,3.40101924457759e-05,0.000128058823529412,3.15786856855739e-05,3.16062517306069e-05,29702.4803119862
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-05,3.298176e-05,6.12665094339623e-05,3.29377825399135e-05,3.40101924457759e-05,38533.6675261533
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-04,3.20767976517621e-05,3.36942560209949e-05,3.15143263757064e-05,3.298176e-05,23770.0861359293
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-03,3.16698543650191e-05,3.53141417889375e-05,3.09461506843937e-05,3.20767976517621e-05,56810.4587355499
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-02,3.31118918487876e-05,3.36324479734727e-05,3.07127346963044e-05,3.16698543650191e-05,17045.3719229134
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-06-01,3.43605098226748e-05,3.51392038499785e-05,3.25727941798494e-05,3.31118918487876e-05,16237.0400497146
solana,HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,2024-05-31,3.38872940918522e-05,3.63527190092013e-05,3.31297191094281e-05,3.43605098226748e-05,41846.2732061125
